description,condition,memory,network,price,title,Model,Brand,OS,url,raw_content
Blue/Black Moto X for Verizon,good,16,Verizon,60,Moto X (Verizon) [XT1060],moto X,Motorola,Android,https://swappa.com/listing/IMV735/view,.
White Moto X with Charger and 3 cases,Fair,16,Verizon,40,Moto X (Verizon) [XT1060],moto X,Motorola,Android,https://swappa.com/listing/MPT090/view,.
"iPhone 6S Plus (32GB, Verizon, Rose Gold)",good,32,Verizon,325,Apple iPhone 6S Plus (Verizon) [A1634],iPhone 6S Plus,Apple,iOS,https://swappa.com/listing/DVA069/view,.
Like New iPhone 6S Plus 128GB | Fast Shipping | Trusted Seller,good,128,Verizon,529,Apple iPhone 6S Plus (Verizon) [A1634],iPhone 6S Plus,Apple,iOS,https://swappa.com/listing/NMF728/view,.
MINT Apple iPhone 6S Plus 64gb,good,64,Verizon,340,Apple iPhone 6S Plus (Verizon) [A1634],iPhone 6S Plus,Apple,iOS,https://swappa.com/listing/NSJ394/view,.
IPHONE 6S PLUS GOLD 16GB VERIZON IN 8+ CONDITION,good,16,Verizon,300,Apple iPhone 6S Plus (Verizon) [A1634],iPhone 6S Plus,Apple,iOS,https://swappa.com/listing/LHS812/view,.
Apple iPhone 6s Plus UNLOCKED Rose Gold 128gb Mint condition,good,128,Verizon,325,Apple iPhone 6S Plus (Verizon) [A1634],iPhone 6S Plus,Apple,iOS,https://swappa.com/listing/GMX439/view,.
iPhone 6s Plus 64gb,good,64,Verizon,374,Apple iPhone 6S Plus (Verizon) [A1634],iPhone 6S Plus,Apple,iOS,https://swappa.com/listing/TBQ598/view,.
IPHONE 6S PLUS 32GB SPACE GRAY VERIZON PRISTINE WITH APPLE WARRANTY UNTIL 10/11/2018,good,32,Verizon,325,Apple iPhone 6S Plus (Verizon) [A1634],iPhone 6S Plus,Apple,iOS,https://swappa.com/listing/FJD890/view,.
In Great Condition! Trusted Seller! Fast Shipping!,good,16,Verizon,85,Samsung Galaxy J3 Eclipse (Verizon) [SM-J327V],Galaxy J3 Eclipse,Samsung,Android,https://swappa.com/listing/NLI837/view,.
Near Perfect Condition!  Trusted Seller!  Fast Shipping!,good,16,Verizon,90,Samsung Galaxy J3 Eclipse (Verizon) [SM-J327V],Galaxy J3 Eclipse,Samsung,Android,https://swappa.com/listing/IWP725/view,.
Samsung J3 Eclipse Verizon,good,16,Verizon,90,Samsung Galaxy J3 Eclipse (Verizon) [SM-J327V],Galaxy J3 Eclipse,Samsung,Android,https://swappa.com/listing/QYB953/view,.
MINT 10/10 SAMSUNG J3 ECLIPSE 16GB VERIZON,good,16,Verizon,105,Samsung Galaxy J3 Eclipse (Verizon) [SM-J327V],Galaxy J3 Eclipse,Samsung,Android,https://swappa.com/listing/DXN138/view,.
Verizon Ellipsis 10 - 16GB (Verizon) Tablet - Black - Works Great!,Fair,16,Verizon,65,Verizon Ellipsis 10 (Verizon),Ellipsis 10 ,Verizon,Android,https://swappa.com/listing/JWT849/view,.
Mint Condition – Verizon Ellipsis 10 - 16GB (Verizon) Tablet - Works Great!,good,16,Verizon,80,Verizon Ellipsis 10 (Verizon),Ellipsis 10 ,Verizon,Android,https://swappa.com/listing/ZLJ215/view,.
Mint Condition – Verizon Ellipsis 10 - 16GB (Verizon) Tablet - Works Great!,good,16,Verizon,80,Verizon Ellipsis 10 (Verizon),Ellipsis 10 ,Verizon,Android,https://swappa.com/listing/ERF657/view,.
Ellipsis 10 Verizon,good,16,Verizon,95,Verizon Ellipsis 10 (Verizon),Ellipsis 10 ,Verizon,Android,https://swappa.com/listing/TPJ072/view,.
Pristine Verizon Ellipsis 10 with Case and charger,good,16,Verizon,80,Verizon Ellipsis 10 (Verizon),Ellipsis 10 ,Verizon,Android,https://swappa.com/listing/ALN618/view,.
Verizon Ellipsis 10 (Verizon),good,16,Verizon,80,Verizon Ellipsis 10 (Verizon),Ellipsis 10 ,Verizon,Android,https://swappa.com/listing/KQR529/view,.
Less than 1 hour of usage,good,16,Verizon,120,Verizon Ellipsis 10 (Verizon),Ellipsis 10 ,Verizon,Android,https://swappa.com/listing/ITR667/view,.
"Gently used and Almost like Mint condition, Fully functional. Immediate priority shipping. UNLOCKED",good,16,Verizon,135,Samsung Galaxy J7 V (Verizon),Galaxy J7 V,Samsung,Android,https://swappa.com/listing/QKS672/view,.
Good Condition – Samsung Galaxy J7 V - 16GB (Verizon) Phone - Silver - Works Great!,good,16,Verizon,140,Samsung Galaxy J7 V (Verizon),Galaxy J7 V,Samsung,Android,https://swappa.com/listing/PKZ341/view,.
never used j7 v 2017,good,16,Verizon,165,Samsung Galaxy J7 V (Verizon),Galaxy J7 V,Samsung,Android,https://swappa.com/listing/MXY959/view,.
Gently used Samsung Galaxy J7 V,good,16,Verizon,155,Samsung Galaxy J7 V (Verizon),Galaxy J7 V,Samsung,Android,https://swappa.com/listing/PSC966/view,.
"LIKE NEW Samsung Galaxy J7 V (Verizon), Silver, 2 GB RAM, 16 GB w/ OtterBox Case",good,16,Verizon,155,Samsung Galaxy J7 V (Verizon),Galaxy J7 V,Samsung,Android,https://swappa.com/listing/HAJ106/view,.
LIKE NEW Galaxy J7 V 16GB Silver Verizon-GSM Unlocked,good,16,Verizon,155,Samsung Galaxy J7 V (Verizon),Galaxy J7 V,Samsung,Android,https://swappa.com/listing/KDG448/view,.
LIKE NEW Samsung Galaxy J7 V 16GB Silver Verizon-GSM Unlocked Charger Included.,good,16,Verizon,150,Samsung Galaxy J7 V (Verizon),Galaxy J7 V,Samsung,Android,https://swappa.com/listing/QND283/view,.
UNLOCKED*FAIR CONDITION*30 DAY WARRANTY*FAST SHIPPING*UNLOCKED,Fair,8,Verizon,59,LG G Vista (Verizon) [VS880],G Vista ,LG,Android,https://swappa.com/listing/UNE330/view,.
UNLOCKED*FAIR CONDITION*30 DAY WARRANTY*FAST SHIPPING*UNLOCKED,Fair,8,Verizon,59,LG G Vista (Verizon) [VS880],G Vista ,LG,Android,https://swappa.com/listing/TTH423/view,.
Unlocked Good Condition Trusted Seller Ships Next Business Day,good,8,Verizon,60,LG G Vista (Verizon) [VS880],G Vista ,LG,Android,https://swappa.com/listing/SDY351/view,.
Good condition with light wears,good,8,Verizon,70,LG G Vista (Verizon) [VS880],G Vista ,LG,Android,https://swappa.com/listing/SCU991/view,.
LG G Vista VS880 Good+++ Condition with Soft Case,good,8,Verizon,70,LG G Vista (Verizon) [VS880],G Vista ,LG,Android,https://swappa.com/listing/GCI570/view,.
Verizon PrePaid,good,8,Verizon,65,LG G Vista (Verizon) [VS880],G Vista ,LG,Android,https://swappa.com/listing/PVG164/view,.
Verizon PrePaid,good,8,Verizon,65,LG G Vista (Verizon) [VS880],G Vista ,LG,Android,https://swappa.com/listing/REE752/view,.
Kyocera DuraForce Pro -VERIZON- NEAR MINT SHAPE.,good,32,Verizon,285,Kyocera DuraForce Pro (Verizon),DuraForce Pro ,Kyocera,Android,https://swappa.com/listing/MWV446/view,.
Rugged phone for sale,good,32,Verizon,295,Kyocera DuraForce Pro (Verizon),DuraForce Pro ,Kyocera,Android,https://swappa.com/listing/HJH566/view,.
Excellent Condition  Waterproof,good,32,Verizon,230,Kyocera DuraForce Pro (Verizon),DuraForce Pro ,Kyocera,Android,https://swappa.com/listing/LSJ114/view,.
Kyocera duraforce pro,good,32,Verizon,240,Kyocera DuraForce Pro (Verizon),DuraForce Pro ,Kyocera,Android,https://swappa.com/listing/CMI837/view,.
"Kyocera DuraForce Pro 3GB RAM, Sapphire Glass! NEAR MINT! 3240 mAh battery!",good,32,Verizon,185,Kyocera DuraForce Pro (Verizon),DuraForce Pro ,Kyocera,Android,https://swappa.com/listing/PSP304/view,.
Awesome verizon Kyocera duraforce pro for verizon with sapphire glass,good,32,Verizon,255,Kyocera DuraForce Pro (Verizon),DuraForce Pro ,Kyocera,Android,https://swappa.com/listing/NRI470/view,.
"Brand New, Never used Kyocera DuraForce Pro",good,32,Verizon,200,Kyocera DuraForce Pro (Verizon),DuraForce Pro ,Kyocera,Android,https://swappa.com/listing/NQS798/view,.
HTC One M9 Verizon 32GB Grey - Good condition!,good,32,Verizon,129,HTC One M9 (Verizon),One M9 ,HTC,Android,https://swappa.com/buy/stock/10596/view,.
"HTC One M9 Unlocked (verizon) 32 GB, Grey, Good Condition. OEM Charger included.",good,32,Verizon,135,HTC One M9 (Verizon),One M9 ,HTC,Android,https://swappa.com/listing/MHX003/view,.
"Verizon, HTC One M9, 32GB, Gunmetal Gray, in Mint condition",good,32,Verizon,129,HTC One M9 (Verizon),One M9 ,HTC,Android,https://swappa.com/listing/JID185/view,.
"Verizon, HTC One M9, 32GB, Grey, in Mint condition",good,32,Verizon,129,HTC One M9 (Verizon),One M9 ,HTC,Android,https://swappa.com/listing/PSG237/view,.
"Verizon, HTC One M9, 32GB, Grey, in Mint condition",good,32,Verizon,129,HTC One M9 (Verizon),One M9 ,HTC,Android,https://swappa.com/listing/DLG324/view,.
"Htc m9,original box,beats headphones,2 cases",good,32,Verizon,75,HTC One M9 (Verizon),One M9 ,HTC,Android,https://swappa.com/listing/EZG447/view,.
HTC One M9 - Silver - 32GB - Good Condition - 14 Day Warranty,good,32,Verizon,155,HTC One M9 (Verizon),One M9 ,HTC,Android,https://swappa.com/listing/AYP707/view,.
"FAIR, Samsung Galaxy S4 Mini (Verizon)",Fair,16,Verizon,69,Samsung Galaxy S4 Mini (Verizon),Galaxy S4 Mini,Samsung,Android,https://swappa.com/listing/YZY094/view,.
Samsung Galaxy S4 Mini (Verizon) IN GOOD CONDITION,good,16,Verizon,75,Samsung Galaxy S4 Mini (Verizon),Galaxy S4 Mini,Samsung,Android,https://swappa.com/listing/FEN851/view,.
Samsung Galaxy S4 Mini (Verizon) IN GOOD CONDITION,good,16,Verizon,75,Samsung Galaxy S4 Mini (Verizon),Galaxy S4 Mini,Samsung,Android,https://swappa.com/listing/LNF145/view,.
Samsung Galaxy S4 Mini (Verizon) IN GOOD/OK CONDITION,good,16,Verizon,70,Samsung Galaxy S4 Mini (Verizon),Galaxy S4 Mini,Samsung,Android,https://swappa.com/listing/UJN312/view,.
Samsung Galaxy S4 Mini - Verizon,good,16,Verizon,65,Samsung Galaxy S4 Mini (Verizon),Galaxy S4 Mini,Samsung,Android,https://swappa.com/listing/DBK606/view,.
Samsung Galaxy S4 Mini (Verizon) IN GOOD CONDITION,good,16,Verizon,75,Samsung Galaxy S4 Mini (Verizon),Galaxy S4 Mini,Samsung,Android,https://swappa.com/listing/GRC425/view,.
"Samsung Galaxy S4 Mini, Black",good,16,Verizon,50,Samsung Galaxy S4 Mini (Verizon),Galaxy S4 Mini,Samsung,Android,https://swappa.com/listing/JFY966/view,.
Galaxy Note Edge Verizon 32GB Black - Good Condition!,good,32,Verizon,164,Samsung Galaxy Note Edge (Verizon) [SM-N915V],Galaxy Note Edge,Samsung,Android,https://swappa.com/buy/stock/10715/view,.
Good: Good Condition l Samsung Galaxy Note Edge Verizon l 30 Day Warranty l Trusted Corporate Seller,good,32,Verizon,165,Samsung Galaxy Note Edge (Verizon) [SM-N915V],Galaxy Note Edge,Samsung,Android,https://swappa.com/buy/stock/4762/view,.
VERIZON - SAMSUNG GALAXY S5 - CLEAN ESN - BLACK - GOOD CONDITION *TRUSTED SWAPPA SELLER*,good,32,Verizon,179,Samsung Galaxy Note Edge (Verizon) [SM-N915V],Galaxy Note Edge,Samsung,Android,https://swappa.com/listing/RHS399/view,.
GSM UNLOCKED SAMSUNG NOTE 4 EDGE SM-N915V BLACK GREY,good,32,Verizon,170,Samsung Galaxy Note Edge (Verizon) [SM-N915V],Galaxy Note Edge,Samsung,Android,https://swappa.com/listing/PLS465/view,.
"Samsung Note 4 Edge [SM-N915V], great condition!",good,32,Verizon,170,Samsung Galaxy Note Edge (Verizon) [SM-N915V],Galaxy Note Edge,Samsung,Android,https://swappa.com/listing/BBK861/view,.
"READ, FAIR, Samsung Galaxy Note Edge (Verizon) [SM-N915V]",Fair,32,Verizon,129,Samsung Galaxy Note Edge (Verizon) [SM-N915V],Galaxy Note Edge,Samsung,Android,https://swappa.com/listing/IKJ888/view,.
"Galaxy Note Edge, Verizon, 32GB Black, Very Good Condition!",good,32,Verizon,155,Samsung Galaxy Note Edge (Verizon) [SM-N915V],Galaxy Note Edge,Samsung,Android,https://swappa.com/listing/GSW621/view,.
Good Condition – Droid Mini - 16GB (Verizon) Phone - Black - Works Great!,good,16,Verizon,80,Droid Mini (Verizon),Mini,Droid,Android,https://swappa.com/listing/JFR362/view,.
Fair Condition – Droid Mini - 16GB (Verizon) Phone - Black - Works Great!,good,16,Verizon,80,Droid Mini (Verizon),Mini,Droid,Android,https://swappa.com/listing/AIW802/view,.
"Motorola Droid Mini XT1030 (Verizon) Clear IMEI, Fully Operable, Trusted Seller",good,16,Verizon,69,Droid Mini (Verizon),Mini,Droid,Android,https://swappa.com/listing/UNQ400/view,.
Good Condition - Motorola Droid Mini XT1030 16GB (Verizon) Red Phone - Works Great!,good,16,Verizon,80,Droid Mini (Verizon),Mini,Droid,Android,https://swappa.com/listing/SSL868/view,.
Motorola Droid Mini MOTXT1030 Black in Perfect Condition,good,16,Verizon,85,Droid Mini (Verizon),Mini,Droid,Android,https://swappa.com/listing/MUF086/view,.
Motorola Droid Mini MOTXT1030 Black in Perfect Condition,good,16,Verizon,75,Droid Mini (Verizon),Mini,Droid,Android,https://swappa.com/listing/RHK804/view,.
Motorola Droid Mini Red 16GB,good,16,Verizon,70,Droid Mini (Verizon),Mini,Droid,Android,https://swappa.com/listing/TCR167/view,.
BlackBerry Priv 32GB for Verizon,good,32,Verizon,145,Blackberry Priv (Verizon) [STV100-2],Priv  [STV100-2],Blackberry,Android,https://swappa.com/listing/ASD093/view,.
UNLOCKED*GOOD MINT CONDITION*30 DAY WARRANTY*FAST SHIPPING*UNLOCKED,good,32,Verizon,169,Blackberry Priv (Verizon) [STV100-2],Priv  [STV100-2],Blackberry,Android,https://swappa.com/listing/DFI960/view,.
UNLOCKED*NEAR MINT CONDITION*30 DAY WARRANTY*FAST SHIPPING*UNLOCKED,good,32,Verizon,179,Blackberry Priv (Verizon) [STV100-2],Priv  [STV100-2],Blackberry,Android,https://swappa.com/listing/BWE779/view,.
UNLOCKED*NEAR MINT CONDITION*30 DAY WARRANTY*FAST SHIPPING*UNLOCKED,good,32,Verizon,179,Blackberry Priv (Verizon) [STV100-2],Priv  [STV100-2],Blackberry,Android,https://swappa.com/listing/EMA351/view,.
UNLOCKED*GOOD CONDITION*30 DAY WARRANTY*FAST SHIPPING*UNLOCKED,good,32,Verizon,150,Blackberry Priv (Verizon) [STV100-2],Priv  [STV100-2],Blackberry,Android,https://swappa.com/listing/EKD413/view,.
Unlocked Good Condition Trusted Seller Ships Next Business Day,good,32,Verizon,120,Blackberry Priv (Verizon) [STV100-2],Priv  [STV100-2],Blackberry,Android,https://swappa.com/listing/DGB968/view,.
Verizon blackberry priv good condition gsm unlocked,good,32,Verizon,105,Blackberry Priv (Verizon) [STV100-2],Priv  [STV100-2],Blackberry,Android,https://swappa.com/listing/SQL992/view,.
VERIZON BLACKBERRY PRIV (VERIZON) STV100-2 UNLOCKED,Fair,32,Verizon,150,Blackberry Priv (Verizon) [STV100-2],Priv  [STV100-2],Blackberry,Android,https://swappa.com/listing/RDC456/view,.
HTC 10 Verizon,good,32,Verizon,215,HTC 10 (Verizon),10,HTC,Android,https://swappa.com/listing/WCZ557/view,.
HTC 10 - Like New - Unlocked - Stunning Piece,good,32,Verizon,300,HTC 10 (Verizon),10,HTC,Android,https://swappa.com/listing/SJS580/view,.
HTC 10,good,32,Verizon,345,HTC 10 (Verizon),10,HTC,Android,https://swappa.com/listing/NFH575/view,.
Verizon HTC 10 Silver GSM Unlocked,good,32,Verizon,260,HTC 10 (Verizon),10,HTC,Android,https://swappa.com/listing/IRL913/view,.
Very minor scratches; case included.,good,32,Verizon,200,HTC 10 (Verizon),10,HTC,Android,https://swappa.com/listing/WDH082/view,.
Very good condition with light or no wears,good,32,Verizon,240,HTC 10 (Verizon),10,HTC,Android,https://swappa.com/listing/MXI366/view,.
"Verizon HTC 10 Mint condition (128 GB microSD, Original packaging and multiple accessories included)",good,32,Verizon,260,HTC 10 (Verizon),10,HTC,Android,https://swappa.com/listing/JFY774/view,.
HTC 10 Verizion,good,32,Verizon,195,HTC 10 (Verizon),10,HTC,Android,https://swappa.com/listing/SUP085/view,.
Verizon Ellipsis 8 Tablet,Fair,16,Verizon,45,Verizon Ellipsis 8 (Verizon),Ellipsis 8 ,Verizon,Android,https://swappa.com/listing/REB646/view,.
"Verizon Ellipsis 8 (Verizon), Black, 16GB, Good condition",good,16,Verizon,60,Verizon Ellipsis 8 (Verizon),Ellipsis 8 ,Verizon,Android,https://swappa.com/listing/USF489/view,.
"**VERY GOOD:VERIZON ELLIPSIS 8 16GB (VERIZON) #23766**VERY GOOD CONDITION, 30-DAY RETURN POLICY**",good,16,Verizon,79,Verizon Ellipsis 8 (Verizon),Ellipsis 8 ,Verizon,Android,https://swappa.com/listing/YTY450/view,.
"Used Verizon Ellipsis 8, Barely Used - Price Reduction!",good,16,Verizon,50,Verizon Ellipsis 8 (Verizon),Ellipsis 8 ,Verizon,Android,https://swappa.com/listing/BPC930/view,.
Mint Condition,good,16,Verizon,65,Verizon Ellipsis 8 (Verizon),Ellipsis 8 ,Verizon,Android,https://swappa.com/listing/UVA357/view,.
Comes with case and keyboard,good,16,Verizon,45,Verizon Ellipsis 8 (Verizon),Ellipsis 8 ,Verizon,Android,https://swappa.com/listing/ANM104/view,.
"Used Verizon Ellipsis 8, Barely Used - Price Reduction!",good,16,Verizon,50,Verizon Ellipsis 8 (Verizon),Ellipsis 8 ,Verizon,Android,https://swappa.com/listing/INC687/view,.
"Verizon Ellipsis 8 (Verizon), Black box opened to take pictures",good,16,Verizon,75,Verizon Ellipsis 8 (Verizon),Ellipsis 8 ,Verizon,Android,https://swappa.com/listing/BUY461/view,.
iPhone 6S  16GB Unlocked (Gray) | Good | Trusted Business Seller | 30 Day Warranty | Ships Fast,good,16,Verizon,259,Apple iPhone 6S (Verizon) [A1633],iPhone 6S ,Apple,iOS,https://swappa.com/buy/stock/9416/view,.
Apple iPhone 6S (Verizon) 64Gig Silver,good,64,Verizon,330,Apple iPhone 6S (Verizon) [A1633],iPhone 6S ,Apple,iOS,https://swappa.com/listing/ASA029/view,.
128GB *EXCELLENT 9.5/10 Condition* iPhone 6S Rose Gold Verizon Unlocked Global Internatioanl Ready,Fair,128,Verizon,340,Apple iPhone 6S (Verizon) [A1633],iPhone 6S ,Apple,iOS,https://swappa.com/listing/RCK936/view,.
Rose Gold iPhone 6s,good,128,Verizon,375,Apple iPhone 6S (Verizon) [A1633],iPhone 6S ,Apple,iOS,https://swappa.com/listing/FTT963/view,.
Mint condition 6S unlocked to all carriers,good,64,Verizon,259,Apple iPhone 6S (Verizon) [A1633],iPhone 6S ,Apple,iOS,https://swappa.com/listing/RCD599/view,.
iPhone 6S 64gb Verizon / Like-new screen + Good condition,good,64,Verizon,285,Apple iPhone 6S (Verizon) [A1633],iPhone 6S ,Apple,iOS,https://swappa.com/listing/YRW959/view,.
Iphone S6 Great Condition!,good,16,Verizon,210,Apple iPhone 6S (Verizon) [A1633],iPhone 6S ,Apple,iOS,https://swappa.com/listing/XME949/view,.
Apple iPhone 6s | silver | Verizon | 64 GB | good condition,good,64,Verizon,280,Apple iPhone 6S (Verizon) [A1633],iPhone 6S ,Apple,iOS,https://swappa.com/listing/JZY685/view,.
******Motorola DROID MAXX*********,good,16,Verizon,70,Droid Maxx (Verizon),Maxx,Droid,Android,https://swappa.com/listing/HWN496/view,.
Fair: Fair Condition l Droid Maxx Verizon l 30 Day Warranty l Trusted Corporate Seller,Fair,16,Verizon,80,Droid Maxx (Verizon),Maxx,Droid,Android,https://swappa.com/buy/stock/7218/view,.
Good Condition – Motorola Droid Maxx - 16GB (Verizon) Phone - Black - Works Great!,good,16,Verizon,69,Droid Maxx (Verizon),Maxx,Droid,Android,https://swappa.com/listing/TNW360/view,.
Motorola Droid Maxx - 16GB (Verizon) Phone - Red - Works Great!,Fair,16,Verizon,57,Droid Maxx (Verizon),Maxx,Droid,Android,https://swappa.com/listing/LHI707/view,.
Near Mint Condition + ALL OEM Packing and Accessories + 3 Cases!,good,16,Verizon,65,Droid Maxx (Verizon),Maxx,Droid,Android,https://swappa.com/listing/AGD564/view,.
Motorola Droid Maxx - 16GB (Verizon) Phone - Black - Works Great!,Fair,16,Verizon,60,Droid Maxx (Verizon),Maxx,Droid,Android,https://swappa.com/listing/YJR263/view,.
******Motorola DROID MAXX*********,Fair,16,Verizon,60,Droid Maxx (Verizon),Maxx,Droid,Android,https://swappa.com/listing/MXE299/view,.
Featured: In good condition Black 32 GB Nexus 6,good,32,Verizon,140,Nexus 6 (Verizon),Nexus 6,Google,Android,https://swappa.com/listing/YMY632/view,.
"Excellent condition VZW Nexus 6 w/case, OEM packaging",good,32,Verizon,155,Nexus 6 (Verizon),Nexus 6,Google,Android,https://swappa.com/listing/CUF063/view,.
Blue Verizon Nexus 6,good,32,Verizon,185,Nexus 6 (Verizon),Nexus 6,Google,Android,https://swappa.com/listing/ZXX627/view,.
Good Condition Trusted Seller Ships Next Business Day,good,64,Verizon,120,Nexus 6 (Verizon),Nexus 6,Google,Android,https://swappa.com/listing/JGE910/view,.
Nexus 6 - Excellent Condition - Cases included,good,32,Verizon,140,Nexus 6 (Verizon),Nexus 6,Google,Android,https://swappa.com/listing/GVB023/view,.
Gently used Nexus 6,good,32,Verizon,155,Nexus 6 (Verizon),Nexus 6,Google,Android,https://swappa.com/listing/XDX214/view,.
MINT NEXUS 6,good,32,Verizon,175,Nexus 6 (Verizon),Nexus 6,Google,Android,https://swappa.com/listing/MSP154/view,.
"Great condition, no physical or water damage, always cased.",good,32,Verizon,155,Nexus 6 (Verizon),Nexus 6,Google,Android,https://swappa.com/listing/ETH956/view,.
Droid Turbo,good,32,Verizon,80,Motorola DROID Turbo (Verizon),DROID Turbo ,Motorola,Android,https://swappa.com/listing/SKX537/view,.
Good condition with light wears,good,32,Verizon,95,Motorola DROID Turbo (Verizon),DROID Turbo ,Motorola,Android,https://swappa.com/buy/stock/2407/view,.
******Motorola DROID TURBO*********BALLISTIC NYLON BACK,good,32,Verizon,99,Motorola DROID Turbo (Verizon),DROID Turbo ,Motorola,Android,https://swappa.com/listing/NJN176/view,.
Near Mint - Droid Turbo - 32GB - Kevlar Back - Unlocked Bootloader,good,32,Verizon,105,Motorola DROID Turbo (Verizon),DROID Turbo ,Motorola,Android,https://swappa.com/listing/AZC020/view,.
Droid Turbo XT1254 64gb with SU4TL-49 built,good,64,Verizon,105,Motorola DROID Turbo (Verizon),DROID Turbo ,Motorola,Android,https://swappa.com/listing/BGA647/view,.
Motorola Droid Turbo 64GB Black Ballistic Nylon with Otterbox & VZ wireless charger and car charger,good,64,Verizon,120,Motorola DROID Turbo (Verizon),DROID Turbo ,Motorola,Android,https://swappa.com/listing/LTJ108/view,.
Near Mint Condition Trusted Seller Ships Next Business Day,good,32,Verizon,65,Motorola DROID Turbo (Verizon),DROID Turbo ,Motorola,Android,https://swappa.com/listing/NBL312/view,.
******Motorola DROID TURBO*********,good,32,Verizon,90,Motorola DROID Turbo (Verizon),DROID Turbo ,Motorola,Android,https://swappa.com/listing/ZQF404/view,.
Fair Condition – Motorola Droid Turbo - 32GB (Verizon) XT1254 Phone - Black (non-Ballistic Nylon),Fair,32,Verizon,65,Motorola DROID Turbo (Verizon),DROID Turbo ,Motorola,Android,https://swappa.com/listing/RTH776/view,.
"Featured:  Brand new, never been acticated Verizon Ellipse 7",good,8,Verizon,50,Verizon Ellipsis 7 (Verizon),Ellipsis 7 ,Verizon,Android,https://swappa.com/listing/DZH136/view,.
LIKE NEW VERIZON ELLIPSIS 7 TABLET!!!!,good,8,Verizon,35,Verizon Ellipsis 7 (Verizon),Ellipsis 7 ,Verizon,Android,https://swappa.com/listing/JWD962/view,.
"Never used, Brand New with box and accessories",good,8,Verizon,50,Verizon Ellipsis 7 (Verizon),Ellipsis 7 ,Verizon,Android,https://swappa.com/listing/HTM415/view,.
"Verizon Ellipsis 7 Tablet - Excellent condition, Rarely used!! Black",good,8,Verizon,35,Verizon Ellipsis 7 (Verizon),Ellipsis 7 ,Verizon,Android,https://swappa.com/listing/PCP288/view,.
Verizon Ellipsis 7~New in Box with Accessories,good,8,Verizon,45,Verizon Ellipsis 7 (Verizon),Ellipsis 7 ,Verizon,Android,https://swappa.com/listing/BUM326/view,.
Verizon Ellipsis 7 in great condition,good,8,Verizon,30,Verizon Ellipsis 7 (Verizon),Ellipsis 7 ,Verizon,Android,https://swappa.com/listing/ZQA128/view,.
Verizon Ellipsis 7 Tablet with charger,good,8,Verizon,34,Verizon Ellipsis 7 (Verizon),Ellipsis 7 ,Verizon,Android,https://swappa.com/listing/HRV765/view,.
MINT CONDITION - Verizon Ellipsis 7 8GB,good,8,Verizon,30,Verizon Ellipsis 7 (Verizon),Ellipsis 7 ,Verizon,Android,https://swappa.com/listing/PNS164/view,.
UNLOCKED*NEAR MINT CONDITION*30 DAY WARRANTY*FAST SHIPPING*UNLOCKED,good,32,Verizon,249,Moto Z2 Play (Verizon),moto Z2 Play ,Motorola,Android,https://swappa.com/listing/PPV748/view,.
NEW | MOTO Z2 PLAY DROID | BLACK | 32GB | GSM UNLOCKED | BOX/CHARGER | FAST SHIPPING,good,32,Verizon,300,Moto Z2 Play (Verizon),moto Z2 Play ,Motorola,Android,https://swappa.com/listing/VAF098/view,.
Brand new Verizon Moto Z2 Play 32GB Black,good,32,Verizon,310,Moto Z2 Play (Verizon),moto Z2 Play ,Motorola,Android,https://swappa.com/listing/STV231/view,.
Brand New Moto Z2 Play,good,32,Verizon,350,Moto Z2 Play (Verizon),moto Z2 Play ,Motorola,Android,https://swappa.com/listing/CNV773/view,.
"MINT in original box.  Bought to use on Sprint, but they won't activate the Verizon version.",good,32,Verizon,398,Moto Z2 Play (Verizon),moto Z2 Play ,Motorola,Android,https://swappa.com/listing/LAX742/view,.
"NEW COND. Moto Z2 Play GSM Unlocked w/ original accessories + style shell mod, bumper, & clear case",good,32,Verizon,265,Moto Z2 Play (Verizon),moto Z2 Play ,Motorola,Android,https://swappa.com/listing/VQB929/view,.
Motorola Z2 Play with JBL Motomod speaker and case,good,32,Verizon,270,Moto Z2 Play (Verizon),moto Z2 Play ,Motorola,Android,https://swappa.com/listing/MTY764/view,.
Excellent Moto Z2 Play Like New!!!,good,32,Verizon,215,Moto Z2 Play (Verizon),moto Z2 Play ,Motorola,Android,https://swappa.com/listing/JCL900/view,.
BRAND NEW IN BOX,good,32,Verizon,270,Moto Z2 Play (Verizon),moto Z2 Play ,Motorola,Android,https://swappa.com/listing/KAQ228/view,.
Brand new Moto Z2 Play never opened,good,32,Verizon,270,Moto Z2 Play (Verizon),moto Z2 Play ,Motorola,Android,https://swappa.com/listing/RXU845/view,.
"Includes case, charge, and cable.",good,32,Verizon,285,LG G6 (Verizon) [VS988],G6,LG,Android,https://swappa.com/listing/PEY589/view,.
"*EXCELLENT CONDITION*,  GLASS PROTECTOR, TYPE C CABLE, SPECIAL: FREE PRIOIRTY UPGRADE!",good,32,Verizon,330,LG G6 (Verizon) [VS988],G6,LG,Android,https://swappa.com/listing/UGI844/view,.
"9.5/10, NEAR MINT *EXCELLENT CONDITION*,  C CABLE, SPECIAL: FREE PRIOIRTY UPGRADE!",good,32,Verizon,335,LG G6 (Verizon) [VS988],G6,LG,Android,https://swappa.com/listing/LAZ910/view,.
Perfect LG G6,good,32,Verizon,345,LG G6 (Verizon) [VS988],G6,LG,Android,https://swappa.com/listing/WDZ048/view,.
